DATETIME,TEMP,RELH,WIND,GUST,DIR,QFLG ,SOLAR,TLKE ° C,PRECIPcum,PRECIP,FT ° C,FM gm,PEAK,PDIR,VOLT volt,DWP
11-9-2011 22:00,11.7,55,1.3,4,76,OK,0,,153.04,0,11.1,6,4,75,13.2,2.94
11-9-2011 23:00,11.1,61,1.3,3.1,88,OK,0,,153.04,0,10.6,6,3,103,13.2,3.89
11-10-2011 0:00,9.4,87,3.6,7.6,105,OK,0,,153.04,0,9.4,6,8,114,13.1,7.39
11-10-2011 1:00,8.9,97,3.1,7.6,92,OK,0,,153.04,0,8.9,7,8,99,13.1,8.44
11-10-2011 2:00,7.8,98,1.3,8.9,87,OK,0,,153.04,0,7.8,8,9,145,13.1,7.5
11-10-2011 3:00,7.2,100,2.2,4.9,124,OK,0,,153.06,0.02,7.2,10,5,89,13.1,7.22
11-10-2011 4:00,4.4,100,3.1,5.4,134,OK,0,,153.09,0.03,5,11,5,108,13.1,4.44
11-10-2011 5:00,3.3,100,2.7,6.7,124,OK,0,,153.09,0,3.3,13,7,108,13,3.33
11-10-2011 6:00,1.7,100,2.2,5.8,127,OK,0,,153.09,0,2.2,15,6,128,13,1.67
11-10-2011 7:00,0.6,100,1.8,4.9,116,OK,1,,153.09,0,0.6,16,5,94,13,0.56
11-10-2011 8:00,-0.6,100,2.7,5.4,129,OK,12,,153.09,0,0,17,5,135,13,-0.56
11-10-2011 9:00,-0.6,100,2.2,5.8,114,OK,37,,153.09,0,0,19,6,102,13,-0.56
11-10-2011 10:00,-0.6,100,2.7,5.8,115,OK,73,,153.09,0,0.6,20,6,103,13.1,-0.56
11-10-2011 11:00,-0.6,99,4,7.2,119,OK,121,,153.09,0,0.6,20,7,96,13.3,-0.67
11-10-2011 12:00,0.6,96,3.1,8.5,127,OK,249,,153.09,0,2.8,21,8,106,13.9,0
11-10-2011 13:00,1.7,79,2.7,5.8,119,OK,439,,153.09,0,5.6,19,6,123,14.6,-1.56
11-10-2011 14:00,0,83,2.7,5.8,127,OK,191,,153.09,0,1.1,16,6,103,14.3,-2.56
11-10-2011 15:00,0,80,2.2,5.8,126,OK,117,,153.09,0,1.7,16,6,101,14.2,-3.06
11-10-2011 16:00,-0.6,78,2.2,5.4,131,OK,88,,153.09,0,0,15,5,126,14.1,-3.89
11-10-2011 17:00,-1.1,81,2.2,6.7,138,OK,39,,153.09,0,-1.1,15,7,116,13.9,-3.94
11-10-2011 18:00,-1.7,84,2.2,5.4,121,OK,3,,153.09,0,-2.2,15,5,180,13.8,-4
11-10-2011 19:00,-2.2,88,1.3,3.6,115,OK,0,,153.09,0,-4.4,17,4,86,13.6,-3.94
11-10-2011 20:00,-2.8,87,2.2,4,117,OK,0,,153.09,0,-4.4,18,4,114,13.5,-4.61
11-10-2011 21:00,-2.2,88,2.2,4.9,138,OK,0,,153.09,0,-2.8,19,5,112,13.4,-3.94
11-10-2011 22:00,-3.3,96,3.1,7.6,138,OK,0,,153.09,0,-3.3,19,8,112,13.2,-3.89
11-10-2011 23:00,-3.3,96,3.1,7.2,139,OK,0,,153.09,0,-3.3,20,7,122,13.2,-3.89
11-11-2011 0:00,-3.9,93,3.6,7.2,140,OK,0,,153.09,0,-3.9,20,7,136,13.1,-4.83
11-11-2011 1:00,-4.4,89,3.6,8.5,133,OK,0,,153.09,0,-5,20,8,64,13.1,-6
11-11-2011 2:00,-5.6,87,3.1,9.4,139,OK,0,,153.09,0,-5.6,20,9,106,13.1,-7.39
11-11-2011 3:00,-5.6,88,3.6,8.9,138,OK,0,,153.09,0,-5.6,20,9,123,13,-7.22
11-11-2011 4:00,-5.6,89,2.7,8.5,126,OK,0,,153.09,0,-6.1,20,8,92,13,-7.06
11-11-2011 5:00,-5.6,92,4,8.5,125,OK,0,,153.09,0,-5.6,20,8,102,13,-6.67
11-11-2011 6:00,-6.1,94,4,8.9,127,OK,0,,153.09,0,-6.1,20,9,105,12.9,-6.94
11-11-2011 7:00,-6.1,94,3.6,9.4,136,OK,0,,153.09,0,-5.6,21,9,148,12.9,-6.94
11-11-2011 8:00,-5.6,94,3.6,7.6,132,OK,7,,153.09,0,-5,20,8,146,12.9,-6.39
11-11-2011 9:00,-5.6,94,3.1,7.6,135,OK,22,,153.09,0,-5,21,8,101,12.9,-6.39
11-11-2011 10:00,-5,94,3.1,9.4,133,OK,41,,153.09,0,-4.4,21,9,95,12.9,-5.83
11-11-2011 11:00,-4.4,94,2.7,7.2,143,OK,77,,153.09,0,-3.9,21,7,98,13.1,-5.28
11-11-2011 12:00,-4.4,94,3.1,6.7,127,OK,74,,153.09,0,-3.9,21,7,107,13.1,-5.28
11-11-2011 13:00,-4.4,95,2.7,8,131,OK,61,,153.09,0,-3.3,22,8,124,13.1,-5.11
11-11-2011 14:00,-3.9,95,2.7,6.7,139,OK,108,,153.09,0,-2.8,21,7,107,13.3,-4.56
11-11-2011 15:00,-3.3,93,3.1,5.8,128,OK,135,,153.09,0,-2.2,20,6,91,13.5,-4.28
11-11-2011 16:00,-3.3,88,3.1,6.7,133,OK,87,,153.09,0,-2.8,19,7,132,13.5,-5.06
11-12-2011 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11-13-2011 15:00,12.2,61,3.1,8.9,85,OK,119,,153.26,0.17,13.3,8,9,89,14.1,4.94
11-13-2011 16:00,12.2,59,2.7,8.5,82,OK,120,,153.26,0,11.7,8,8,71,14.2,4.44
11-13-2011 17:00,10.6,56,2.7,7.6,73,OK,28,,153.26,0,8.9,8,8,76,13.9,2.17
11-13-2011 18:00,9.4,58,2.7,5.8,74,OK,1,,153.26,0,7.2,9,6,88,13.7,1.61
11-13-2011 19:00,9.4,60,2.7,5.4,74,OK,0,,153.26,0,6.7,9,5,72,13.5,2.06
11-13-2011 20:00,9.4,62,3.1,6.7,74,OK,0,,153.26,0,7.2,10,7,84,13.4,2.56
11-13-2011 21:00,9.4,63,3.1,7.6,79,OK,0,,153.26,0,7.2,10,8,95,13.3,2.78
11-13-2011 22:00,9.4,64,3.6,8,83,OK,0,,153.26,0,7.8,10,8,87,13.3,3
11-13-2011 23:00,10,64,3.6,8.9,86,OK,0,,153.26,0,8.9,11,9,89,13.2,3.5
11-14-2011 0:00,11.1,65,4.5,10.7,94,OK,0,,153.26,0,10.6,11,11,84,13.2,4.78
11-14-2011 1:00,11.1,67,5.8,9.8,95,OK,0,,153.26,0,10.6,11,10,86,13.1,5.22
11-14-2011 2:00,11.7,69,4.9,13.9,97,OK,0,,153.26,0,10.6,11,14,85,13.1,6.17
11-14-2011 3:00,11.7,70,5.4,14.8,100,OK,0,,153.26,0,10.6,12,15,89,13.1,6.39
11-14-2011 4:00,11.7,73,5.4,11.2,103,OK,0,,153.26,0,11.1,12,11,83,13.1,7
11-14-2011 5:00,11.7,75,3.6,10.3,101,OK,0,,153.26,0,11.1,12,10,110,13.1,7.39
11-14-2011 6:00,12.2,76,4,11.2,96,OK,0,,153.26,0,11.7,12,11,93,13.1,8.11
11-14-2011 7:00,12.2,78,3.6,9.4,93,OK,0,,153.26,0,11.7,13,9,95,13.1,8.5
11-14-2011 8:00,12.2,79,4,9.8,97,OK,7,,153.26,0,12.2,13,10,92,13.1,8.67
11-14-2011 9:00,13.3,77,3.6,9.4,94,OK,57,,153.26,0,13.3,13,9,91,13.2,9.39
11-14-2011 10:00,13.3,77,3.6,10.7,90,OK,73,,153.26,0,13.9,14,11,90,13.2,9.39
11-14-2011 11:00,15.6,68,4,9.4,99,OK,254,,153.26,0,18.9,13,9,98,13.9,9.67
11-14-2011 12:00,16.1,66,4.5,9.8,100,OK,321,,153.26,0,18.3,11,10,102,14.3,9.78
11-14-2011 13:00,16.1,64,4.5,8.9,101,OK,317,,153.26,0,18.9,10,9,98,14.3,9.28
11-14-2011 14:00,17.2,59,4.5,10.7,101,OK,434,,153.26,0,21.1,9,11,92,14.1,9.11
11-14-2011 15:00,16.7,58,4.5,9.8,104,OK,195,,153.26,0,17.8,10,10,97,14,8.33
11-14-2011 16:00,16.7,59,4.5,9.8,99,OK,116,,153.26,0,16.7,10,10,105,14,8.61
11-14-2011 17:00,15.6,61,2.7,8.5,90,OK,52,,153.26,0,14.4,10,8,96,13.8,8.06
11-14-2011 18:00,15.6,61,3.6,8,100,OK,1,,153.26,0,13.9,10,8,92,13.6,8.06
11-14-2011 19:00,15,64,4.5,10.3,97,OK,0,,153.26,0,13.9,11,10,92,13.5,8.22
11-14-2011 20:00,14.4,68,4.5,10.7,97,OK,0,,153.26,0,13.3,11,11,94,13.3,8.61
11-14-2011 21:00,14.4,68,4,11.2,99,OK,0,,153.26,0,13.9,11,11,91,13.3,8.61
11-14-2011 22:00,14.4,70,3.6,10.7,95,OK,0,,153.26,0,13.3,12,11,98,13.2,9.06
11-14-2011 23:00,13.9,71,4.5,9.4,97,OK,0,,153.26,0,13.3,12,9,92,13.2,8.72
11-15-2011 0:00,14.4,71,5.4,11.2,99,OK,0,,153.26,0,13.9,12,11,100,13.2,9.22
11-15-2011 1:00,14.4,75,4,11.6,98,OK,0,,153.26,0,13.3,13,12,104,13.1,10.06
11-15-2011 2:00,14.4,76,4.9,11.2,100,OK,0,,153.26,0,13.9,13,11,95,13.1,10.28
11-15-2011 3:00,10.6,97,2.7,12.5,146,OK,0,,153.39,0.13,10.6,13,13,94,13.1,10.11
11-15-2011 4:00,9.4,99,2.7,4.9,137,OK,0,,153.59,0.2,9.4,16,5,125,13.1,9.28
11-15-2011 5:00,9.4,100,2.2,5.4,128,OK,0,,153.7,0.11,8.9,18,5,104,13.1,9.44
11-15-2011 6:00,9.4,100,1.3,4.5,105,OK,0,,153.85,0.15,9.4,19,4,56,13.1,9.44
11-15-2011 7:00,8.9,100,2.2,3.6,121,OK,0,,153.97,0.12,8.9,21,4,92,13.1,8.89
11-15-2011 8:00,6.7,100,2.2,4.9,151,OK,8,,154.15,0.18,6.7,22,5,21,13,6.67
11-15-2011 9:00,7.2,100,1.3,2.7,77,OK,34,,154.15,0,7.2,22,3,0,13.1,7.22
11-15-2011 10:00,7.8,100,1.8,3.1,81,OK,59,,154.18,0.03,8.3,23,3,84,13.1,7.78
11-15-2011 11:00,7.8,100,1.8,4.5,116,OK,67,,154.18,0,8.3,23,4,74,13.2,7.78
11-15-2011 12:00,7.8,100,1.8,4.5,111,OK,70,,154.2,0.02,8.3,24,4,94,13.2,7.78
11-15-2011 13:00,7.8,99,2.2,4.5,92,OK,123,,154.23,0.03,8.9,23,4,96,13.3,7.61
11-15-2011 14:00,8.3,98,1.8,4.5,70,OK,103,,154.23,0,8.3,24,4,79,13.4,8.06
11-15-2011 15:00,8.3,97,2.2,4,67,OK,76,,154.23,0,8.3,24,4,65,13.4,7.89
11-15-2011 16:00,7.8,95,2.2,4.5,75,OK,49,,154.23,0,7.8,24,4,72,13.3,7
11-15-2011 17:00,8.3,89,2.7,6.7,84,OK,13,,154.23,0,7.2,24,7,81,13.2,6.61
11-15-2011 18:00,8.3,89,2.7,6.3,84,OK,0,,154.23,0,7.2,24,6,82,13.1,6.61
11-15-2011 19:00,7.8,91,2.2,4,72,OK,0,,154.23,0,7.2,25,4,89,13.1,6.39
11-15-2011 20:00,8.3,87,1.8,4,68,OK,0,,154.23,0,7.2,25,4,70,13,6.28
11-15-2011 21:00,8.9,80,2.7,5.8,68,OK,0,,154.23,0,7.2,24,6,70,13,5.61
11-15-2011 22:00,8.3,92,1.8,5.4,66,OK,0,,154.25,0.02,7.2,24,5,71,13,7.11
11-15-2011 23:00,7.8,97,1.8,3.6,61,OK,0,,154.28,0.03,7.8,24,4,71,13,7.33
11-16-2011 0:00,8.3,98,1.8,4,67,OK,0,,154.3,0.02,8.3,24,4,90,13,8.06
11-16-2011 1:00,8.3,100,2.7,3.1,60,OK,0,,154.33,0.03,7.8,24,3,60,13,8.33
11-16-2011 2:00,10,100,3.6,6.7,61,OK,0,,154.33,0,9.4,24,7,64,13,10
11-16-2011 3:00,10.6,100,3.1,6.7,83,OK,0,,154.33,0,9.4,25,7,78,13,10.56
11-16-2011 4:00,10.6,100,2.7,5.4,78,OK,0,,154.33,0,10,25,5,82,13,10.56
11-16-2011 5:00,10,100,1.3,5.4,70,OK,0,,154.33,0,10,24,5,76,13,10
11-16-2011 6:00,10,100,2.7,5.8,78,OK,0,,154.38,0.05,10,25,6,72,13,10
11-16-2011 7:00,10,100,1.3,4.9,66,OK,0,,154.41,0.03,10,24,5,82,13,10
11-16-2011 8:00,10,100,1.3,2.7,60,OK,4,,154.53,0.12,10,25,3,60,13,10
11-16-2011 9:00,10.6,100,1.3,2.2,58,OK,33,,154.58,0.05,11.1,25,2,61,13.1,10.56
11-16-2011 10:00,10.6,100,2.2,3.1,57,OK,36,,154.64,0.06,10.6,25,3,56,13,10.56
11-16-2011 11:00,9.4,100,2.2,5.4,24,OK,38,,155.12,0.48,10,25,5,32,13.1,9.44
11-16-2011 12:00,9.4,100,1.3,4.9,56,OK,73,,155.14,0.02,9.4,24,5,135,13.1,9.44
11-16-2011 13:00,8.3,100,1.8,4,104,OK,62,,155.24,0.1,8.9,24,4,76,13.1,8.33
11-16-2011 14:00,7.2,100,2.2,5.4,91,OK,46,,155.37,0.13,7.8,24,5,13,13.1,7.22
11-16-2011 15:00,6.7,100,2.2,6.7,61,OK,35,,155.4,0.03,6.7,25,7,0,13.1,6.67
11-16-2011 16:00,5.6,100,2.7,4.9,79,OK,17,,155.5,0.1,5.6,25,5,17,13,5.56
11-16-2011 17:00,5,100,3.1,6.7,69,OK,4,,155.65,0.15,5,25,7,0,13,5
11-16-2011 18:00,3.9,100,2.7,6.3,96,OK,0,,155.75,0.1,3.9,25,6,76,13,3.89
11-16-2011 19:00,3.9,100,1.3,3.6,61,OK,0,,155.88,0.13,3.9,25,4,98,13,3.89
11-16-2011 20:00,3.9,100,1.3,3.1,118,OK,0,,156.03,0.15,3.3,25,3,21,13,3.89
11-16-2011 21:00,3.9,100,2.2,3.1,140,OK,0,,156.03,0,3.3,25,3,63,13,3.89
11-16-2011 22:00,3.9,100,2.2,4.5,109,OK,0,,156.03,0,3.9,25,4,161,13,3.89
11-16-2011 23:00,3.9,100,1.8,4.9,51,OK,0,,156.03,0,3.9,25,5,10,13,3.89
11-17-2011 0:00,2.8,100,2.7,6.7,69,OK,0,,156.11,0.08,2.8,25,7,14,13,2.78
11-17-2011 1:00,1.1,100,2.2,4.9,80,OK,0,,156.11,0,1.7,24,5,51,13,1.11
11-17-2011 2:00,-0.6,100,1.8,4.9,83,OK,0,,156.11,0,-0.6,25,5,145,13,-0.56
11-17-2011 3:00,-1.7,98,1.8,5.4,70,OK,0,,156.11,0,-1.7,24,5,84,13,-1.94
11-17-2011 4:00,-1.7,94,1.8,4.5,65,OK,0,,156.11,0,-1.7,25,4,132,13,-2.5
11-17-2011 5:00,-1.7,92,0.9,2.7,110,OK,0,,156.11,0,-2.2,24,3,11,12.9,-2.78
11-17-2011 6:00,-2.2,95,1.8,3.1,123,OK,0,,156.11,0,-2.2,24,3,135,12.9,-2.89
11-17-2011 7:00,-2.8,96,1.8,4.5,82,OK,0,,156.11,0,-2.2,24,4,84,12.9,-3.33
11-17-2011 8:00,-2.8,97,1.8,4,87,OK,12,,156.11,0,-2.2,24,4,113,12.9,-3.17
11-17-2011 9:00,-3.3,98,2.2,4.9,127,OK,21,,156.11,0,-2.2,24,5,88,13,-3.61
11-17-2011 10:00,-2.8,97,1.8,4.5,126,OK,41,,156.11,0,-2.2,24,4,133,13,-3.17
11-17-2011 11:00,-2.8,96,2.2,4.9,128,OK,53,,156.11,0,-2.2,24,5,149,13,-3.33
11-17-2011 12:00,-2.8,90,2.7,4.9,128,OK,91,,156.11,0,-1.7,24,5,102,13.2,-4.17
11-17-2011 13:00,-2.8,79,2.2,5.8,124,OK,109,,156.11,0,-1.1,23,6,94,13.5,-5.89
11-17-2011 14:00,-2.2,75,3.6,6.3,114,OK,231,,156.18,0.07,2.2,22,6,116,14.3,-6.06
11-17-2011 15:00,-3.3,82,3.1,8.5,115,OK,90,,156.21,0.03,-2.8,23,8,100,13.8,-5.94
11-17-2011 16:00,-4.4,93,2.7,7.6,127,OK,52,,156.21,0,-3.9,24,8,138,13.7,-5.39
11-17-2011 17:00,-5,90,3.1,6.3,119,OK,25,,156.21,0,-5,23,6,97,13.5,-6.39
11-17-2011 18:00,-5,95,2.2,4.9,111,OK,0,,156.21,0,-5,23,5,92,13.4,-5.67
11-17-2011 19:00,-6.1,94,2.7,6.7,112,OK,0,,156.21,0,-6.1,22,7,94,13.3,-6.94
11-17-2011 20:00,-6.1,93,2.2,6.3,114,OK,0,,156.21,0,-6.1,22,6,88,13.3,-7.06
11-17-2011 21:00,-6.7,89,3.1,7.2,123,OK,0,,156.21,0,-7.2,21,7,106,13.2,-8.17
11-17-2011 22:00,-7.2,77,4,8.9,127,OK,0,,156.21,0,-8.3,20,9,85,13.2,-10.56
11-17-2011 23:00,-7.8,77,3.1,8.5,124,OK,0,,156.21,0,-8.9,20,8,108,13.2,-11.11
11-18-2011 0:00,-8.3,77,3.1,8.9,129,OK,0,,156.21,0,-9.4,20,9,112,13.1,-11.61
11-18-2011 1:00,-8.3,76,3.6,7.6,124,OK,0,,156.21,0,-9.4,20,8,48,13.1,-11.78
11-18-2011 2:00,-8.9,77,3.1,7.6,125,OK,0,,156.21,0,-10,19,8,92,13.1,-12.17
11-18-2011 3:00,-8.9,75,3.6,6.3,126,OK,0,,156.21,0,-10.6,19,6,76,13,-12.5
11-18-2011 4:00,-9.4,75,3.1,6.3,131,OK,0,,156.21,0,-10.6,19,6,105,13,-13.06
11-18-2011 5:00,-9.4,75,3.1,7.2,130,OK,0,,156.21,0,-10.6,19,7,120,13,-13.06
11-18-2011 6:00,-9.4,72,2.2,6.7,117,OK,0,,156.21,0,-11.1,19,7,136,12.9,-13.56
11-18-2011 7:00,-9.4,72,2.2,6.3,125,OK,0,,156.21,0,-11.7,19,6,123,12.9,-13.56
11-18-2011 8:00,-8.9,70,2.2,4.5,128,OK,10,,156.21,0,-10,21,4,112,13.1,-13.33
11-18-2011 9:00,-6.7,58,1.8,4,137,OK,52,,156.21,0,-5.6,21,4,124,15,-13.56
11-18-2011 10:00,-2.8,50,1.8,4.9,126,OK,177,,156.26,0.05,6.7,20,5,127,15,-11.72
11-18-2011 11:00,-0.6,42,1.8,4,105,OK,385,,156.39,0.13,10,17,4,96,14.5,-11.89
11-18-2011 12:00,0.6,39,1.3,3.6,95,OK,649,,156.39,0,11.1,15,4,78,15,-11.78
11-18-2011 13:00,1.1,32,1.8,3.6,89,OK,653,,156.39,0,11.7,14,4,77,14.4,-13.72
11-18-2011 14:00,1.7,37,1.8,3.6,65,OK,607,,156.39,0,11.1,14,4,65,14.3,-11.44
11-18-2011 15:00,2.2,33,1.8,3.6,66,OK,455,,156.39,0,4.4,12,4,67,14.6,-12.39
11-18-2011 16:00,1.1,40,1.8,4,65,OK,113,,156.39,0,-0.6,11,4,65,14.4,-11
11-18-2011 17:00,0,44,2.2,3.1,62,OK,20,,156.39,0,-2.2,11,3,64,14,-10.78
11-18-2011 18:00,-0.6,43,2.7,3.1,63,OK,1,,156.39,0,-2.8,11,3,61,13.8,-11.56
11-18-2011 19:00,0.6,36,3.6,5.4,65,OK,0,,156.39,0,-1.7,11,5,63,13.6,-12.78
11-18-2011 20:00,0.6,39,3.6,6.3,67,OK,0,,156.39,0,-1.7,11,6,65,13.5,-11.78
11-18-2011 21:00,0,39,2.2,6.3,71,OK,0,,156.39,0,-2.8,11,6,70,13.3,-12.28
11-18-2011 22:00,0,36,2.2,4.9,73,OK,0,,156.39,0,-2.8,11,5,70,13.3,-13.28
11-18-2011 23:00,1.7,28,2.2,6.7,71,OK,0,,156.39,0,-1.7,10,7,79,13.3,-14.89
11-19-2011 0:00,0.6,32,2.2,4.9,71,OK,0,,156.39,0,-2.2,10,5,78,13.2,-14.22
11-19-2011 1:00,1.1,30,1.8,4.5,72,OK,0,,156.39,0,-1.7,10,4,86,13.2,-14.5
11-19-2011 2:00,3.9,14,2.7,6.7,83,OK,0,,156.39,0,0.6,11,7,96,13.2,-21.17
11-19-2011 3:00,4.4,14,2.2,6.3,86,OK,0,,156.39,0,0.6,10,6,87,13.2,-20.72
11-19-2011 4:00,5.6,11,3.1,5.8,92,OK,0,,156.39,0,1.7,10,6,97,13.2,-22.56
11-19-2011 5:00,6.1,10,3.1,5.8,96,OK,0,,156.39,0,2.2,9,6,99,13.2,-23.22
11-19-2011 6:00,6.1,10,2.7,5.4,98,OK,0,,156.39,0,2.2,9,5,94,13.2,-23.22
11-19-2011 7:00,5.6,11,2.2,4.5,106,OK,0,,156.39,0,1.7,9,4,88,13.1,-22.56
11-19-2011 8:00,5.6,15,2.7,4.9,126,Caution,25,,156.39,0,2.8,9,5,100,13.3,-19.06
11-19-2011 9:00,6.1,23,2.7,5.4,114,Caution,109,,156.39,0,5.6,9,5,97,14.1,-13.44
11-19-2011 10:00,7.2,29,3.6,6.7,120,Caution,356,,156.39,0,13.9,9,7,109,14.5,-9.61
11-19-2011 11:00,7.8,39,3.1,7.2,120,OK,555,,156.39,0,15.6,9,7,108,14.3,-5.33
11-19-2011 12:00,8.9,35,2.7,7.2,99,OK,636,,156.39,0,17.2,8,7,115,14.4,-5.72
11-19-2011 13:00,9.4,39,2.2,5.8,100,OK,590,,156.39,0,17.2,8,6,101,14.8,-3.83
11-19-2011 14:00,10.6,33,2.2,6.3,75,OK,563,,156.39,0,19.4,8,6,87,14.2,-5.06
11-19-2011 15:00,10.6,32,2.2,5.8,70,OK,441,,156.39,0,12.2,7,6,63,14.6,-5.44
11-19-2011 16:00,8.9,36,1.8,5.4,90,OK,137,,156.39,0,8.3,7,5,71,14.2,-5.39
11-19-2011 17:00,7.2,39,2.2,4.9,66,OK,36,,156.39,0,5,7,5,71,13.9,-5.83
11-19-2011 18:00,6.1,43,2.2,4.5,77,OK,1,,156.39,0,3.3,7,4,69,13.7,-5.5
11-19-2011 19:00,5.6,52,2.7,5.4,70,OK,0,,156.39,0,3.3,7,5,67,13.6,-3.5
11-19-2011 20:00,6.1,57,3.6,7.6,71,OK,0,,156.39,0,4.4,8,8,74,13.4,-1.78
11-19-2011 21:00,6.1,60,3.1,7.6,75,OK,0,,156.39,0,4.4,8,8,80,13.3,-1.06
11-19-2011 22:00,7.2,65,3.1,6.7,78,OK,0,,156.39,0,5.6,9,7,71,13.3,1.11
11-19-2011 23:00,7.8,68,2.7,8,83,OK,0,,156.39,0,6.1,9,8,85,13.2,2.22
11-20-2011 0:00,7.8,70,2.2,7.6,79,OK,0,,156.39,0,6.1,9,8,93,13.2,2.67
11-20-2011 1:00,8.3,73,3.1,7.6,87,OK,0,,156.39,0,6.7,10,8,94,13.1,3.78
11-20-2011 2:00,9.4,76,4.9,8.9,98,OK,0,,156.39,0,8.3,11,9,87,13.1,5.44
11-20-2011 3:00,10,76,4.9,10.7,100,OK,0,,156.39,0,8.9,11,11,102,13.1,5.94
11-20-2011 4:00,10,78,4.5,8.9,105,OK,0,,156.39,0,8.9,12,9,106,13.1,6.33
11-20-2011 5:00,10,83,4.5,9.4,114,OK,0,,156.39,0,9.4,12,9,91,13.1,7.22
11-20-2011 6:00,8.3,99,4.5,10.3,104,OK,0,,156.51,0.12,8.3,14,10,110,13.1,8.17
11-20-2011 7:00,8.3,100,5.4,11.6,101,OK,0,,156.62,0.11,8.3,16,12,92,13.1,8.33
11-20-2011 8:00,8.3,100,4.9,12.5,97,OK,5,,156.64,0.02,8.3,19,13,84,13.1,8.33
11-20-2011 9:00,8.9,100,3.6,11.2,102,OK,16,,156.67,0.03,8.9,21,11,100,13.1,8.89
11-20-2011 10:00,8.9,100,4,9.4,99,OK,24,,156.69,0.02,8.9,22,9,113,13.1,8.89
11-20-2011 11:00,8.9,100,3.6,8.9,98,OK,36,,156.72,0.03,9.4,23,9,82,13.1,8.89
11-20-2011 12:00,9.4,100,3.1,8.5,98,OK,20,,156.74,0.02,9.4,24,8,108,13.1,9.44
11-20-2011 13:00,9.4,100,4,8,102,OK,30,,156.77,0.03,9.4,24,8,80,13.1,9.44
11-20-2011 14:00,9.4,100,3.1,8,104,OK,27,,156.79,0.02,9.4,24,8,86,13.1,9.44
11-20-2011 15:00,9.4,100,3.1,7.6,108,OK,28,,156.82,0.03,9.4,24,8,96,13.1,9.44
11-20-2011 16:00,10,100,3.1,6.7,92,OK,20,,156.82,0,10,24,7,87,13.1,10
11-20-2011 17:00,10,100,2.7,5.4,86,OK,7,,156.84,0.02,9.4,24,5,83,13.1,10
11-20-2011 18:00,10,100,2.2,5.8,92,OK,0,,156.87,0.03,10,24,6,83,13.1,10
11-20-2011 19:00,10,100,1.8,4.5,78,OK,0,,156.97,0.1,10,24,4,82,13.1,10
11-20-2011 20:00,10,100,2.2,4.9,89,OK,0,,157.1,0.13,10,24,5,80,13.1,10
11-20-2011 21:00,10,100,2.7,6.7,86,OK,0,,157.23,0.13,10,24,7,75,13.1,10
11-20-2011 22:00,10,100,2.7,6.7,91,OK,0,,157.33,0.1,10,24,7,77,13.1,10
11-20-2011 23:00,10,100,2.2,6.3,100,OK,0,,157.45,0.12,10,24,6,84,13.1,10
11-21-2011 0:00,10,100,2.2,5.4,125,OK,0,,157.71,0.26,10,24,5,98,13.1,10
11-21-2011 1:00,9.4,100,1.8,3.6,137,OK,0,,157.78,0.07,9.4,24,4,132,13.1,9.44
11-21-2011 2:00,9.4,100,0.9,3.1,117,OK,0,,157.78,0,8.9,25,3,80,13.1,9.44
11-21-2011 3:00,8.9,100,0.9,2.7,117,OK,0,,157.78,0,8.9,24,3,97,13,8.89
11-21-2011 4:00,8.9,100,0.9,1.8,116,OK,0,,157.78,0,8.9,25,2,108,13,8.89
11-21-2011 5:00,8.9,100,1.3,2.7,110,OK,0,,157.84,0.06,8.9,25,3,109,13,8.89
11-21-2011 6:00,8.9,100,1.3,2.2,117,OK,0,,157.84,0,8.9,25,2,94,13,8.89
11-21-2011 7:00,8.9,100,0.9,3.1,63,OK,0,,157.84,0,8.9,25,3,97,13,8.89
11-21-2011 8:00,8.9,100,1.3,2.2,81,OK,8,,157.84,0,8.9,25,2,80,13,8.89
11-21-2011 9:00,9.4,100,1.3,2.2,63,OK,32,,157.84,0,9.4,25,2,81,13,9.44
11-21-2011 10:00,9.4,100,1.8,2.7,63,OK,42,,157.86,0.02,10,25,3,58,13,9.44
11-21-2011 11:00,10,100,1.8,3.1,64,OK,59,,157.86,0,10.6,25,3,66,13.1,10
11-21-2011 12:00,10,100,2.2,4,64,OK,41,,157.86,0,10,25,4,73,13.1,10
11-21-2011 13:00,10.6,100,1.8,3.6,74,OK,74,,157.86,0,10.6,25,4,64,13.1,10.56
11-21-2011 14:00,10,100,1.8,3.6,79,OK,35,,157.86,0,10.6,25,4,84,13,10
11-21-2011 15:00,10.6,100,2.2,5.8,104,OK,31,,157.94,0.08,10.6,25,6,92,13,10.56
11-21-2011 16:00,10,100,2.2,6.7,95,OK,28,,157.94,0,10.6,25,7,70,13,10
11-21-2011 17:00,10,100,2.2,4.5,102,OK,5,,157.96,0.02,10,25,4,107,13,10
11-21-2011 18:00,10,100,1.8,4.5,88,OK,0,,158.01,0.05,10,25,4,86,13,10
11-21-2011 19:00,10,100,1.3,3.6,88,OK,0,,158.01,0,9.4,25,4,81,13,10
11-21-2011 20:00,10,100,1.3,3.1,75,OK,0,,158.01,0,9.4,25,3,90,13,10
11-21-2011 21:00,10,100,1.3,3.1,65,OK,0,,158.04,0.03,9.4,25,3,82,13,10
11-21-2011 22:00,10,100,1.8,2.7,64,OK,0,,158.04,0,9.4,25,3,59,13,10
