DATETIME,DATE,HOUR,DAY,TEMP,RELH,WIND,GUST,DIR,QFLG ,SOLAR,PRECIPcum,PRECIP,PEAK,PEAKDIR,DWP
7-14-2012 23:00,7-14-2012,23,14,18.3,99,1.3,3.1,0,OK,0,71.93,0.07,3,338,18.17
7-15-2012 0:00,7-15-2012,0,15,18.3,99,1.8,3.6,0,OK,0,71.93,0,4,337,18.17
7-15-2012 1:00,7-15-2012,1,15,17.8,99,1.3,3.6,0,OK,0,71.93,0,4,341,17.61
7-15-2012 2:00,7-15-2012,2,15,17.2,99,1.8,4,0,OK,0,71.93,0,4,344,17.06
7-15-2012 3:00,7-15-2012,3,15,17.2,98,1.3,4.5,0,OK,0,71.93,0,4,342,16.89
7-15-2012 4:00,7-15-2012,4,15,17.2,99,1.8,4.9,1,OK,0,71.93,0,5,345,17.06
7-15-2012 5:00,7-15-2012,5,15,17.2,98,1.8,4,0,OK,0,71.93,0,4,346,16.89
7-15-2012 6:00,7-15-2012,6,15,17.2,99,1.8,3.6,0,OK,0,71.96,0.03,4,351,17.06
7-15-2012 7:00,7-15-2012,7,15,17.2,98,1.8,4.5,0,OK,10,71.96,0,4,356,16.89
7-15-2012 8:00,7-15-2012,8,15,17.8,96,1.3,5.4,0,OK,60,71.96,0,5,343,17.11
7-15-2012 9:00,7-15-2012,9,15,18.9,94,1.8,4,0,OK,126,71.96,0,4,347,17.89
7-15-2012 10:00,7-15-2012,10,15,20.6,84,2.2,5.4,2,OK,313,71.96,0,5,356,17.78
7-15-2012 11:00,7-15-2012,11,15,22.2,80,2.2,5.4,1,OK,540,71.96,0,5,355,18.61
7-15-2012 12:00,7-15-2012,12,15,23.3,76,2.2,7.6,0,OK,750,71.96,0,8,345,18.83
7-15-2012 13:00,7-15-2012,13,15,24.4,69,2.2,6.3,2,OK,806,71.96,0,6,341,18.39
7-15-2012 14:00,7-15-2012,14,15,22.2,83,1.8,5.8,11,OK,604,71.96,0,6,9,19.17
7-15-2012 15:00,7-15-2012,15,15,17.8,96,2.7,5.4,0,OK,355,72.69,0.73,5,358,17.11
7-15-2012 16:00,7-15-2012,16,15,22.2,90,2.7,5.8,2,OK,620,72.9,0.21,6,356,20.5
7-15-2012 17:00,7-15-2012,17,15,22.2,78,2.7,5.8,23,OK,418,72.9,0,6,355,18.22
7-15-2012 18:00,7-15-2012,18,15,22.8,80,2.2,6.3,41,OK,618,72.9,0,6,44,19.17
7-15-2012 19:00,7-15-2012,19,15,21.1,88,1.8,5.8,30,OK,242,72.9,0,6,46,19.06
7-15-2012 20:00,7-15-2012,20,15,18.3,97,1.8,5.4,0,OK,33,73.1,0.2,5,5,17.83
7-15-2012 21:00,7-15-2012,21,15,18.3,98,1.3,3.6,1,OK,3,73.23,0.13,4,352,18
7-15-2012 22:00,7-15-2012,22,15,17.2,99,1.3,3.1,0,OK,0,73.91,0.68,3,338,17.06
7-15-2012 23:00,7-15-2012,23,15,17.2,99,2.2,5.4,0,OK,0,73.91,0,5,341,17.06
7-16-2012 0:00,7-16-2012,0,16,17.2,99,1.8,4.5,0,OK,0,73.91,0,4,328,17.06
7-16-2012 1:00,7-16-2012,1,16,17.2,99,1.8,4.9,0,OK,0,73.91,0,5,353,17.06
7-16-2012 2:00,7-16-2012,2,16,17.8,99,1.8,4,1,OK,0,73.91,0,4,345,17.61
7-16-2012 3:00,7-16-2012,3,16,17.2,99,1.3,4,0,OK,0,73.94,0.03,4,346,17.06
7-16-2012 4:00,7-16-2012,4,16,17.8,100,1.8,5.4,1,OK,0,74.52,0.58,5,353,17.78
7-16-2012 5:00,7-16-2012,5,16,18.3,100,2.2,5.8,0,OK,0,74.52,0,6,344,18.33
7-16-2012 6:00,7-16-2012,6,16,18.3,100,2.2,5.4,0,OK,0,74.52,0,5,354,18.33
7-16-2012 7:00,7-16-2012,7,16,18.3,100,1.8,4.9,0,OK,5,74.52,0,5,353,18.33
7-16-2012 8:00,7-16-2012,8,16,18.3,100,1.8,4.9,1,OK,28,74.52,0,5,352,18.33
7-16-2012 9:00,7-16-2012,9,16,18.9,100,1.8,4.5,1,OK,84,74.52,0,4,345,18.89
7-16-2012 10:00,7-16-2012,10,16,18.9,100,1.3,4.5,1,OK,116,74.52,0,4,353,18.89
7-16-2012 11:00,7-16-2012,11,16,20,100,1.8,4.9,37,OK,288,74.52,0,5,4,20
7-16-2012 12:00,7-16-2012,12,16,22.8,83,2.2,4.5,48,OK,636,74.52,0,4,76,19.72
7-16-2012 13:00,7-16-2012,13,16,23.9,76,1.8,4.5,54,OK,762,74.52,0,4,43,19.39
7-16-2012 14:00,7-16-2012,14,16,24.4,71,1.8,4.9,50,OK,898,74.52,0,5,56,18.83
7-16-2012 15:00,7-16-2012,15,16,25.6,62,2.2,5.8,54,OK,923,74.52,0,6,92,17.72
7-16-2012 16:00,7-16-2012,16,16,25.6,67,2.2,5.4,66,OK,835,74.52,0,5,63,18.94
7-16-2012 17:00,7-16-2012,17,16,24.4,65,1.8,4.5,66,OK,665,74.52,0,4,55,17.44
7-16-2012 18:00,7-16-2012,18,16,25,65,1.8,4.5,68,OK,562,74.52,0,4,73,17.94
7-16-2012 19:00,7-16-2012,19,16,22.8,75,1.8,4.9,64,OK,325,74.52,0,5,103,18.11
7-16-2012 20:00,7-16-2012,20,16,21.1,83,1.3,4,75,OK,51,74.52,0,4,71,18.11
7-16-2012 21:00,7-16-2012,21,16,20,88,1.3,2.7,65,OK,9,74.52,0,3,70,17.94
7-16-2012 22:00,7-16-2012,22,16,19.4,88,1.8,3.1,55,OK,0,74.52,0,3,50,17.39
7-16-2012 23:00,7-16-2012,23,16,19.4,91,1.8,3.6,46,OK,0,74.52,0,4,50,17.94
7-17-2012 1:00,7-17-2012,1,17,18.3,94,1.8,4,14,OK,0,74.52,0,4,5,17.33
7-17-2012 2:00,7-17-2012,2,17,18.3,95,1.8,3.6,11,OK,0,74.52,0,4,16,17.5
7-17-2012 3:00,7-17-2012,3,17,18.3,95,1.8,4.5,4,OK,0,74.52,0,4,357,17.5
7-17-2012 4:00,7-17-2012,4,17,17.8,96,1.8,4.5,2,OK,0,74.52,0,4,3,17.11
7-17-2012 5:00,7-17-2012,5,17,17.8,98,1.8,4,0,OK,0,74.52,0,4,352,17.44
7-17-2012 6:00,7-17-2012,6,17,17.8,99,1.8,4,0,OK,0,74.52,0,4,346,17.61
7-17-2012 7:00,7-17-2012,7,17,17.8,99,1.8,4,8,OK,17,74.52,0,4,354,17.61
7-17-2012 8:00,7-17-2012,8,17,19.4,96,1.8,4,0,OK,113,74.55,0.03,4,351,18.78
7-17-2012 9:00,7-17-2012,9,17,22.2,80,1.3,4,0,OK,338,74.55,0,4,348,18.61
7-17-2012 10:00,7-17-2012,10,17,23.9,72,1.3,3.6,1,OK,585,74.55,0,4,341,18.5
7-17-2012 11:00,7-17-2012,11,17,25.6,63,1.8,4,0,OK,791,74.55,0,4,352,18
7-17-2012 12:00,7-17-2012,12,17,26.7,57,1.8,4.5,0,OK,960,74.55,0,4,343,17.44
7-17-2012 13:00,7-17-2012,13,17,26.1,60,2.2,5.8,2,OK,925,74.55,0,6,350,17.72
7-17-2012 14:00,7-17-2012,14,17,27.2,53,1.8,4,0,OK,777,74.55,0,4,354,16.78
7-17-2012 15:00,7-17-2012,15,17,27.2,54,1.8,4.5,0,OK,777,74.55,0,4,342,17.11
7-17-2012 16:00,7-17-2012,16,17,28.3,59,1.8,4.9,0,OK,969,74.55,0,5,343,19.56
7-17-2012 17:00,7-17-2012,17,17,27.8,54,1.3,4.5,0,OK,788,74.55,0,4,346,17.61
7-17-2012 18:00,7-17-2012,18,17,27.2,56,1.8,3.6,1,OK,601,74.55,0,4,346,17.67
7-17-2012 19:00,7-17-2012,19,17,25.6,61,1.3,4.9,0,OK,367,74.55,0,5,347,17.44
7-17-2012 20:00,7-17-2012,20,17,22.8,74,0.9,4,0,OK,35,74.55,0,4,345,17.89
7-17-2012 21:00,7-17-2012,21,17,21.7,80,1.3,2.2,0,OK,3,74.55,0,2,356,18.06
7-17-2012 22:00,7-17-2012,22,17,20.6,87,1.8,3.6,0,OK,0,74.55,0,4,350,18.33
7-17-2012 23:00,7-17-2012,23,17,20.6,90,1.8,3.1,0,OK,0,74.55,0,3,353,18.83
7-18-2012 0:00,7-18-2012,0,18,20,88,1.8,4,0,OK,0,74.55,0,4,347,17.94
7-18-2012 1:00,7-18-2012,1,18,19.4,92,1.8,3.6,0,OK,0,74.55,0,4,345,18.11
7-18-2012 2:00,7-18-2012,2,18,19.4,93,1.8,3.6,0,OK,0,74.55,0,4,348,18.28
7-18-2012 3:00,7-18-2012,3,18,19.4,92,1.8,4.9,0,OK,0,74.55,0,5,346,18.11
7-18-2012 4:00,7-18-2012,4,18,19.4,93,1.8,3.6,0,OK,0,74.55,0,4,350,18.28
7-18-2012 5:00,7-18-2012,5,18,19.4,94,1.8,4,0,OK,0,74.55,0,4,344,18.44
7-18-2012 6:00,7-18-2012,6,18,18.9,96,1.3,3.1,0,OK,0,74.55,0,3,343,18.22
7-18-2012 7:00,7-18-2012,7,18,19.4,97,1.8,4.5,3,OK,21,74.55,0,4,341,18.94
7-18-2012 8:00,7-18-2012,8,18,20.6,94,1.3,4.5,0,OK,73,74.55,0,4,341,19.56
7-18-2012 9:00,7-18-2012,9,18,22.2,87,1.3,3.6,0,OK,236,74.55,0,4,342,19.94
7-18-2012 10:00,7-18-2012,10,18,22.2,88,1.3,3.6,0,OK,287,74.55,0,4,352,20.11
7-18-2012 11:00,7-18-2012,11,18,23.3,83,2.2,5.4,26,OK,374,74.55,0,5,6,20.28
7-18-2012 12:00,7-18-2012,12,18,21.7,86,1.8,4.9,49,OK,302,74.55,0,5,23,19.22
7-18-2012 13:00,7-18-2012,13,18,23.3,79,1.8,4.5,51,OK,344,74.55,0,4,43,19.5
7-18-2012 14:00,7-18-2012,14,18,25,68,1.8,4.9,60,OK,620,74.55,0,5,52,18.67
7-18-2012 15:00,7-18-2012,15,18,26.7,59,1.8,4.5,62,OK,1053,74.55,0,4,45,18
7-18-2012 16:00,7-18-2012,16,18,28.3,62,1.8,6.3,66,OK,988,74.55,0,6,10,20.33
7-18-2012 17:00,7-18-2012,17,18,25.6,74,1.3,4.5,68,OK,482,74.55,0,4,66,20.56
7-18-2012 18:00,7-18-2012,18,18,22.2,81,1.3,3.6,50,OK,186,74.55,0,4,21,18.78
7-18-2012 19:00,7-18-2012,19,18,18.9,94,1.3,4.5,5,OK,20,74.57,0.02,4,104,17.89
7-18-2012 20:00,7-18-2012,20,18,17.8,98,1.3,4,0,OK,0,74.78,0.21,4,320,17.44
7-18-2012 21:00,7-18-2012,21,18,17.2,99,0.9,3.1,0,OK,0,75.08,0.3,3,323,17.06
7-18-2012 22:00,7-18-2012,22,18,16.7,98,0.9,2.2,0,OK,0,75.11,0.03,2,318,16.33
7-18-2012 23:00,7-18-2012,23,18,16.7,92,1.3,2.2,0,OK,0,75.11,0,2,335,15.33
7-19-2012 0:00,7-19-2012,0,19,17.2,80,0.4,2.2,0,OK,0,75.11,0,2,325,13.72
7-19-2012 1:00,7-19-2012,1,19,17.8,79,1.3,2.2,0,OK,0,75.11,0,2,321,14.11
7-19-2012 2:00,7-19-2012,2,19,17.2,86,1.3,2.2,0,OK,0,75.13,0.02,2,329,14.83
7-19-2012 3:00,7-19-2012,3,19,17.2,90,1.3,2.2,0,OK,0,75.13,0,2,322,15.56
7-19-2012 4:00,7-19-2012,4,19,16.1,95,1.3,3.1,0,OK,0,75.13,0,3,326,15.33
7-19-2012 5:00,7-19-2012,5,19,15.6,96,0.9,2.2,0,OK,0,75.13,0,2,322,14.94
7-19-2012 6:00,7-19-2012,6,19,15.6,97,1.3,3.6,0,OK,0,75.13,0,4,330,15.06
7-19-2012 7:00,7-19-2012,7,19,15.6,98,1.3,3.1,0,OK,20,75.13,0,3,346,15.22
7-19-2012 8:00,7-19-2012,8,19,16.7,96,1.3,3.1,0,OK,60,75.13,0,3,336,16
7-19-2012 9:00,7-19-2012,9,19,18.9,88,1.3,4,0,OK,212,75.13,0,4,325,16.83
7-19-2012 10:00,7-19-2012,10,19,19.4,89,1.3,4.5,0,OK,334,75.13,0,4,329,17.56
7-19-2012 11:00,7-19-2012,11,19,21.7,83,1.8,4,0,OK,451,75.13,0,4,331,18.67
7-19-2012 12:00,7-19-2012,12,19,23.9,69,1.8,4,0,OK,829,75.13,0,4,333,17.83
7-19-2012 13:00,7-19-2012,13,19,26.1,64,1.3,4.5,0,OK,1040,75.13,0,4,331,18.78
7-19-2012 14:00,7-19-2012,14,19,25,69,1.8,4.5,0,OK,936,75.13,0,4,348,18.89
7-19-2012 15:00,7-19-2012,15,19,26.7,65,1.8,4,0,OK,838,75.13,0,4,345,19.56
7-19-2012 16:00,7-19-2012,16,19,27.2,59,2.2,4.9,0,OK,818,75.13,0,5,348,18.5
7-19-2012 17:00,7-19-2012,17,19,26.7,62,1.8,4.5,2,OK,820,75.13,0,4,11,18.78
7-19-2012 18:00,7-19-2012,18,19,23.3,76,1.8,5.4,18,OK,234,75.13,0,5,5,18.83
7-19-2012 19:00,7-19-2012,19,19,17.2,96,2.2,6.7,0,OK,30,75.23,0.1,7,346,16.56
7-19-2012 20:00,7-19-2012,20,19,17.2,98,2.2,5.4,0,OK,8,75.49,0.26,5,340,16.89
7-19-2012 21:00,7-19-2012,21,19,16.7,99,1.3,4.9,0,OK,3,75.49,0,5,336,16.5
7-19-2012 22:00,7-19-2012,22,19,16.7,99,1.3,3.1,0,OK,0,75.49,0,3,338,16.5
7-19-2012 23:00,7-19-2012,23,19,16.7,98,0.9,3.1,0,OK,0,75.49,0,3,340,16.33
7-20-2012 0:00,7-20-2012,0,20,16.7,99,0.9,2.2,0,OK,0,75.49,0,2,336,16.5
7-20-2012 1:00,7-20-2012,1,20,16.7,99,1.3,4,0,OK,0,75.49,0,4,338,16.5
7-20-2012 2:00,7-20-2012,2,20,16.7,99,1.3,4,0,OK,0,75.49,0,4,338,16.5
7-20-2012 3:00,7-20-2012,3,20,16.7,96,1.3,3.6,0,OK,0,75.49,0,4,343,16
7-20-2012 4:00,7-20-2012,4,20,16.1,97,1.8,4,0,OK,0,75.51,0.02,4,348,15.61
7-20-2012 5:00,7-20-2012,5,20,16.1,97,1.3,4.5,0,OK,0,75.51,0,4,348,15.61
7-20-2012 6:00,7-20-2012,6,20,16.1,98,1.3,3.6,0,OK,0,75.51,0,4,337,15.78
7-20-2012 7:00,7-20-2012,7,20,16.7,98,1.3,3.1,1,OK,17,75.51,0,3,341,16.33
7-20-2012 8:00,7-20-2012,8,20,17.2,98,1.3,3.6,0,OK,28,75.51,0,4,341,16.89
7-20-2012 9:00,7-20-2012,9,20,17.2,99,1.3,4.5,0,OK,42,75.51,0,4,342,17.06
7-20-2012 10:00,7-20-2012,10,20,17.2,99,1.8,4.9,0,OK,41,76.17,0.66,5,344,17.06
7-20-2012 11:00,7-20-2012,11,20,17.8,99,2.7,6.3,0,OK,158,76.17,0,6,334,17.61
7-20-2012 12:00,7-20-2012,12,20,17.8,98,2.2,5.8,0,OK,194,76.17,0,6,341,17.44
7-20-2012 13:00,7-20-2012,13,20,19.4,95,1.8,5.4,0,OK,299,76.17,0,5,335,18.61
7-20-2012 14:00,7-20-2012,14,20,20,91,1.3,3.1,0,OK,256,76.17,0,3,339,18.5
7-20-2012 15:00,7-20-2012,15,20,21.1,85,1.8,3.1,0,OK,364,76.17,0,3,336,18.5
7-20-2012 16:00,7-20-2012,16,20,21.7,81,1.3,3.6,0,OK,421,76.17,0,4,336,18.28
7-20-2012 17:00,7-20-2012,17,20,20,93,0.9,2.2,0,OK,154,76.23,0.06,2,335,18.83
7-20-2012 18:00,7-20-2012,18,20,19.4,96,1.8,3.6,0,OK,169,76.28,0.05,4,0,18.78
7-20-2012 19:00,7-20-2012,19,20,18.3,98,1.3,4,2,OK,78,76.38,0.1,4,343,18
7-20-2012 20:00,7-20-2012,20,20,18.3,99,0.9,3.1,0,OK,23,76.4,0.02,3,339,18.17
7-20-2012 21:00,7-20-2012,21,20,17.8,99,0.9,2.7,0,OK,0,76.4,0,3,338,17.61
7-20-2012 22:00,7-20-2012,22,20,17.8,99,0.9,2.7,0,OK,0,76.4,0,3,345,17.61
7-20-2012 23:00,7-20-2012,23,20,17.8,100,0.9,2.2,0,OK,0,76.45,0.05,2,346,17.78
7-21-2012 0:00,7-21-2012,0,21,17.8,100,0.4,1.8,1,OK,0,77.37,0.92,2,338,17.78
7-21-2012 1:00,7-21-2012,1,21,16.7,100,0.9,2.7,0,OK,0,78.28,0.91,3,328,16.67
7-21-2012 2:00,7-21-2012,2,21,15.6,100,1.3,3.1,0,OK,0,79.93,1.65,3,326,15.56
7-21-2012 3:00,7-21-2012,3,21,15.6,100,0.9,2.7,0,OK,0,80.62,0.69,3,325,15.56
7-21-2012 4:00,7-21-2012,4,21,15.6,100,1.3,1.8,0,OK,0,81,0.38,2,326,15.56
7-21-2012 5:00,7-21-2012,5,21,15.6,100,1.3,1.8,0,OK,0,81.05,0.05,2,328,15.56
7-21-2012 6:00,7-21-2012,6,21,14.4,100,0.9,2.2,0,OK,0,81.08,0.03,2,332,14.44
7-21-2012 7:00,7-21-2012,7,21,14.4,100,0.9,1.8,0,OK,22,81.08,0,2,329,14.44
7-21-2012 8:00,7-21-2012,8,21,15,100,0.4,1.8,0,OK,69,81.08,0,2,329,15
7-21-2012 9:00,7-21-2012,9,21,15,100,0.4,1.8,0,OK,82,81.08,0,2,333,15
7-21-2012 10:00,7-21-2012,10,21,15.6,100,0.9,1.8,0,OK,120,81.08,0,2,332,15.56
7-21-2012 11:00,7-21-2012,11,21,17.2,100,0.9,1.3,0,OK,231,81.08,0,1,333,17.22
7-21-2012 12:00,7-21-2012,12,21,18.3,99,0.9,1.3,0,OK,287,81.08,0,1,333,18.17
7-21-2012 13:00,7-21-2012,13,21,18.3,95,0.9,1.8,0,OK,188,81.08,0,2,337,17.5
7-21-2012 14:00,7-21-2012,14,21,20.6,86,1.3,2.7,24,OK,310,81.1,0.02,3,31,18.11
7-21-2012 15:00,7-21-2012,15,21,20.6,86,1.3,3.6,40,OK,492,81.1,0,4,58,18.11
7-21-2012 16:00,7-21-2012,16,21,20.6,82,1.3,3.1,40,OK,321,81.1,0,3,51,17.39
7-21-2012 17:00,7-21-2012,17,21,21.7,79,1.3,4.5,46,OK,475,81.1,0,4,47,17.83
7-21-2012 18:00,7-21-2012,18,21,20.6,86,1.3,4,60,OK,313,81.1,0,4,13,18.11
7-21-2012 19:00,7-21-2012,19,21,18.3,92,1.3,2.7,43,OK,103,81.1,0,3,54,17
7-21-2012 20:00,7-21-2012,20,21,18.3,93,0.9,1.8,33,OK,68,81.1,0,2,9,17.17
7-21-2012 21:00,7-21-2012,21,21,16.7,98,0.9,1.8,1,OK,13,81.1,0,2,32,16.33
7-21-2012 22:00,7-21-2012,22,21,16.7,98,0.9,1.8,0,OK,0,81.1,0,2,345,16.33
7-21-2012 23:00,7-21-2012,23,21,15.6,99,0,0.9,0,OK,0,81.1,0,1,0,15.39
7-22-2012 0:00,7-22-2012,0,22,16.1,99,0.9,1.3,0,OK,0,81.1,0,1,335,15.94
7-22-2012 1:00,7-22-2012,1,22,15.6,100,0.9,2.2,0,OK,0,81.1,0,2,331,15.56
7-22-2012 2:00,7-22-2012,2,22,15.6,100,0.4,1.3,0,OK,0,81.1,0,1,334,15.56
7-22-2012 3:00,7-22-2012,3,22,15,100,0.9,1.8,0,OK,0,81.1,0,2,336,15
7-22-2012 4:00,7-22-2012,4,22,15.6,100,1.3,2.7,0,OK,0,81.1,0,3,339,15.56
7-22-2012 5:00,7-22-2012,5,22,15.6,100,1.8,3.1,0,OK,0,81.1,0,3,332,15.56
7-22-2012 6:00,7-22-2012,6,22,15.6,100,0.9,2.7,0,OK,0,81.1,0,3,333,15.56
7-22-2012 7:00,7-22-2012,7,22,16.1,100,1.3,2.7,2,OK,17,81.1,0,3,336,16.11
7-22-2012 8:00,7-22-2012,8,22,16.7,100,0.9,3.1,0,OK,72,81.1,0,3,337,16.67
7-22-2012 9:00,7-22-2012,9,22,17.2,100,0.9,2.7,0,OK,122,81.1,0,3,341,17.22
7-22-2012 10:00,7-22-2012,10,22,18.9,94,1.3,3.1,0,OK,346,81.1,0,3,345,17.89
7-22-2012 11:00,7-22-2012,11,22,21.1,74,1.3,3.6,0,OK,553,81.1,0,4,344,16.28
7-22-2012 12:00,7-22-2012,12,22,22.8,64,1.3,4,0,OK,891,81.1,0,4,340,15.61
7-22-2012 13:00,7-22-2012,13,22,23.3,58,1.8,4,0,OK,1065,81.1,0,4,345,14.61
7-22-2012 14:00,7-22-2012,14,22,24.4,57,1.3,4,0,OK,1064,81.1,0,4,340,15.33
7-22-2012 15:00,7-22-2012,15,22,25.6,52,1.8,3.6,0,OK,1089,81.1,0,4,348,14.94
7-22-2012 16:00,7-22-2012,16,22,25.6,49,1.8,4,0,OK,995,81.1,0,4,337,14.06
7-22-2012 17:00,7-22-2012,17,22,25,53,1.3,3.6,0,OK,683,81.1,0,4,344,14.72
7-22-2012 18:00,7-22-2012,18,22,24.4,59,1.3,3.6,0,OK,607,81.1,0,4,341,15.89
7-22-2012 19:00,7-22-2012,19,22,22.2,71,1.3,3.1,0,OK,342,81.1,0,3,0,16.72
7-22-2012 20:00,7-22-2012,20,22,19.4,82,0.9,3.1,0,OK,49,81.1,0,3,2,16.28
7-22-2012 21:00,7-22-2012,21,22,18.3,87,0.9,2.7,0,OK,12,81.1,0,3,348,16.11
7-22-2012 22:00,7-22-2012,22,22,18.3,88,0.9,1.8,0,OK,0,81.1,0,2,344,16.33
7-22-2012 23:00,7-22-2012,23,22,17.8,87,0.4,0.9,0,OK,0,81.1,0,1,351,15.56
7-23-2012 0:00,7-23-2012,0,23,17.8,80,1.3,2.2,0,OK,0,81.1,0,2,339,14.28
7-23-2012 1:00,7-23-2012,1,23,17.2,85,1.3,2.7,0,OK,0,81.1,0,3,342,14.67
7-23-2012 2:00,7-23-2012,2,23,16.7,87,1.8,3.6,0,OK,0,81.1,0,4,340,14.5
7-23-2012 3:00,7-23-2012,3,23,17.2,89,1.8,4,0,OK,0,81.1,0,4,348,15.39
7-23-2012 4:00,7-23-2012,4,23,17.2,90,1.8,4,0,OK,0,81.1,0,4,341,15.56
7-23-2012 5:00,7-23-2012,5,23,17.2,90,1.8,3.6,0,OK,0,81.1,0,4,351,15.56
7-23-2012 6:00,7-23-2012,6,23,17.2,91,1.8,4.5,0,OK,0,81.1,0,4,344,15.72
7-23-2012 7:00,7-23-2012,7,23,17.2,93,1.8,4,0,OK,15,81.1,0,4,354,16.06
7-23-2012 8:00,7-23-2012,8,23,18.3,88,1.3,3.1,4,OK,67,81.1,0,3,347,16.33
7-23-2012 9:00,7-23-2012,9,23,18.3,90,1.8,4,0,OK,76,81.1,0,4,343,16.67
7-23-2012 10:00,7-23-2012,10,23,18.3,91,1.8,4,0,OK,76,81.1,0,4,356,16.83
7-23-2012 11:00,7-23-2012,11,23,20.6,82,1.8,4.9,0,OK,235,81.1,0,5,350,17.39
7-23-2012 12:00,7-23-2012,12,23,21.7,82,1.8,4.5,0,OK,444,81.1,0,4,345,18.44
7-23-2012 13:00,7-23-2012,13,23,24.4,70,1.8,4.5,0,OK,678,81.1,0,4,350,18.61
7-23-2012 14:00,7-23-2012,14,23,22.8,77,1.3,4.9,0,OK,607,81.1,0,5,349,18.56
7-23-2012 15:00,7-23-2012,15,23,21.7,76,1.3,5.8,0,OK,244,81.1,0,6,7,17.22
7-23-2012 16:00,7-23-2012,16,23,21.7,78,1.3,4.5,0,OK,355,81.1,0,4,341,17.67
7-23-2012 17:00,7-23-2012,17,23,24.4,69,2.2,5.8,0,OK,523,81.1,0,6,350,18.39
7-23-2012 18:00,7-23-2012,18,23,22.8,75,2.2,7.2,0,OK,562,81.1,0,7,345,18.11
7-23-2012 19:00,7-23-2012,19,23,22.2,79,2.2,6.7,0,OK,336,81.1,0,7,342,18.39
7-23-2012 20:00,7-23-2012,20,23,20,87,2.2,5.4,0,OK,72,81.1,0,5,344,17.78
7-23-2012 21:00,7-23-2012,21,23,19.4,87,2.2,5.4,0,OK,7,81.1,0,5,346,17.22
7-23-2012 22:00,7-23-2012,22,23,19.4,89,2.7,9.4,0,OK,0,81.1,0,9,347,17.56
7-23-2012 23:00,7-23-2012,23,23,19.4,95,2.7,7.2,14,OK,0,81.1,0,7,358,18.61
7-24-2012 0:00,7-24-2012,0,24,19.4,94,3.1,7.2,33,OK,0,81.1,0,7,22,18.44
7-24-2012 1:00,7-24-2012,1,24,20,95,2.7,6.7,10,OK,0,81.1,0,7,25,19.17
7-24-2012 2:00,7-24-2012,2,24,20,95,2.7,8,17,OK,0,81.1,0,8,12,19.17
7-24-2012 3:00,7-24-2012,3,24,20.6,94,2.7,6.3,32,OK,0,81.1,0,6,36,19.56
7-24-2012 4:00,7-24-2012,4,24,20.6,93,2.7,8,28,OK,0,81.1,0,8,13,19.39
7-24-2012 5:00,7-24-2012,5,24,20,94,2.2,8,34,OK,0,81.1,0,8,7,19
7-24-2012 6:00,7-24-2012,6,24,20,95,2.7,7.2,58,OK,0,81.1,0,7,48,19.17
7-24-2012 7:00,7-24-2012,7,24,20,96,2.2,5.4,63,OK,6,81.1,0,5,49,19.33
7-24-2012 8:00,7-24-2012,8,24,20.6,94,2.2,5.8,63,OK,57,81.1,0,6,49,19.56
7-24-2012 9:00,7-24-2012,9,24,20.6,92,2.2,6.7,62,OK,136,81.1,0,7,58,19.22
7-24-2012 10:00,7-24-2012,10,24,21.1,93,1.8,6.3,68,OK,168,81.1,0,6,56,19.94
7-24-2012 11:00,7-24-2012,11,24,21.7,91,2.2,5.4,69,OK,217,81.1,0,5,90,20.11
7-24-2012 12:00,7-24-2012,12,24,23.3,81,2.7,6.7,64,OK,401,81.1,0,7,63,19.89
7-24-2012 13:00,7-24-2012,13,24,20,97,2.2,6.3,2,OK,185,82.27,1.17,6,64,19.5
7-24-2012 14:00,7-24-2012,14,24,20.6,98,2.2,6.3,0,OK,112,82.98,0.71,6,331,20.22
7-24-2012 15:00,7-24-2012,15,24,23.3,85,2.2,6.3,2,OK,467,82.98,0,6,358,20.67
7-24-2012 16:00,7-24-2012,16,24,20.6,93,1.8,6.7,0,OK,189,83.01,0.03,7,343,19.39
7-24-2012 17:00,7-24-2012,17,24,19.4,96,1.8,4.9,0,OK,149,83.01,0,5,342,18.78
7-24-2012 18:00,7-24-2012,18,24,18.9,98,1.8,4.5,0,OK,122,83.13,0.12,4,349,18.56
7-24-2012 19:00,7-24-2012,19,24,18.9,99,1.8,4.5,0,OK,59,83.24,0.11,4,334,18.72
7-24-2012 20:00,7-24-2012,20,24,18.9,99,1.8,5.4,0,OK,47,83.26,0.02,5,340,18.72
7-24-2012 21:00,7-24-2012,21,24,18.3,99,1.8,5.8,0,OK,6,83.26,0,6,353,18.17
7-24-2012 22:00,7-24-2012,22,24,17.8,99,1.3,4,0,OK,0,83.87,0.61,4,355,17.61
7-24-2012 23:00,7-24-2012,23,24,17.8,100,1.8,5.8,0,OK,0,83.87,0,6,338,17.78
7-25-2012 0:00,7-25-2012,0,25,17.2,100,1.8,4.5,0,OK,0,83.87,0,4,354,17.22
7-25-2012 1:00,7-25-2012,1,25,16.7,100,1.3,4.9,0,OK,0,83.87,0,5,3,16.67
7-25-2012 2:00,7-25-2012,2,25,16.1,100,1.3,3.6,1,OK,0,83.87,0,4,347,16.11
7-25-2012 3:00,7-25-2012,3,25,15,100,0.9,3.1,0,OK,0,83.87,0,3,349,15
7-25-2012 4:00,7-25-2012,4,25,14.4,100,0.9,3.6,0,OK,0,83.87,0,4,357,14.44
