DATETIME,TEMP,RELH,WIND,GUST,DIR,QFLG ,SOLAR,PRECIPcum,PRECIP,PEAK m/s,PDIR,VOLT volt,DWP
7-18-2010 6:00,17.8,100,2.7,5.8,309,OK,0,57.07,0,6,290,12.6,17.78
7-18-2010 7:00,17.2,100,2.7,7.2,316,OK,18,57.07,0,7,310,12.7,17.22
7-18-2010 8:00,17.8,100,1.8,6.3,298,OK,38,57.07,0,6,337,12.7,17.78
7-18-2010 9:00,18.3,97,2.2,5.8,300,OK,94,57.07,0,6,10,13,17.83
7-18-2010 10:00,18.3,100,1.8,4.5,309,OK,79,57.07,0,4,307,13.2,18.33
7-18-2010 11:00,18.9,100,1.8,4.9,313,OK,65,57.07,0,5,316,13.2,18.89
7-18-2010 12:00,20,96,2.2,5.8,304,OK,116,57.07,0,6,259,13.4,19.33
7-18-2010 13:00,22.2,86,2.2,5.4,305,OK,194,57.07,0,5,267,13.7,19.78
7-18-2010 14:00,22.8,81,2.2,5.8,305,OK,337,57.07,0,6,302,13.7,19.33
7-18-2010 15:00,22.8,79,1.8,7.2,261,OK,219,57.07,0,7,286,13.6,18.94
7-18-2010 16:00,24.4,64,2.2,4.9,302,OK,296,57.07,0,5,314,13.8,17.17
7-18-2010 17:00,25,63,2.2,4.9,301,OK,268,57.07,0,5,279,13.6,17.44
7-18-2010 18:00,24.4,68,2.2,6.3,291,OK,206,57.07,0,6,274,13.4,18.17
7-18-2010 19:00,22.2,83,1.8,4,305,OK,69,57.07,0,4,281,13.3,19.17
7-18-2010 20:00,20.6,94,1.3,3.1,297,OK,37,57.07,0,3,319,13.1,19.56
7-18-2010 21:00,19.4,93,1.3,2.7,297,OK,6,57.07,0,3,293,12.9,18.28
7-18-2010 22:00,19.4,90,1.3,3.1,225,OK,0,57.07,0,3,200,12.8,17.78
7-18-2010 23:00,19.4,96,1.3,3.1,205,OK,0,57.07,0,3,196,12.8,18.78
7-19-2010 0:00,20,94,2.2,4.5,232,OK,0,57.07,0,4,244,12.7,19
7-19-2010 1:00,19.4,95,1.8,4,219,OK,0,57.07,0,4,203,12.7,18.61
7-19-2010 2:00,19.4,95,2.7,6.3,253,OK,0,57.07,0,6,246,12.7,18.61
7-19-2010 3:00,16.7,100,1.8,6.7,309,OK,0,57.56,0.49,7,310,12.7,16.67
7-19-2010 4:00,16.1,100,2.2,4,301,OK,0,57.78,0.22,4,293,12.7,16.11
7-19-2010 5:00,16.1,99,1.8,4,247,OK,0,57.78,0,4,295,12.6,15.94
7-19-2010 6:00,17.2,100,1.8,4.9,297,OK,0,57.84,0.06,5,262,12.6,17.22
7-19-2010 7:00,17.2,100,2.2,4.9,308,OK,2,57.96,0.12,5,280,12.6,17.22
7-19-2010 8:00,17.8,100,2.2,5.4,315,OK,16,57.99,0.03,5,290,12.7,17.78
7-19-2010 9:00,17.8,100,1.8,4.9,301,OK,26,57.99,0,5,315,12.7,17.78
7-19-2010 10:00,18.3,100,2.2,5.8,275,OK,70,57.99,0,6,282,12.9,18.33
7-19-2010 11:00,21.7,89,2.2,6.3,286,OK,248,57.99,0,6,250,13.8,19.78
7-19-2010 12:00,22.2,88,1.8,5.4,307,OK,283,57.99,0,5,255,13.7,20.11
7-19-2010 13:00,23.3,80,2.7,6.7,301,OK,313,57.99,0,7,248,13.8,19.67
7-19-2010 14:00,23.9,74,2.7,6.7,298,OK,422,57.99,0,7,269,13.7,18.94
7-19-2010 15:00,24.4,69,3.1,8.5,309,OK,438,57.99,0,8,252,13.8,18.39
7-19-2010 16:00,24.4,71,2.2,7.2,323,OK,342,57.99,0,7,277,13.7,18.83
7-19-2010 17:00,23.3,72,1.8,7.2,308,OK,266,57.99,0,7,295,13.5,18
7-19-2010 18:00,21.7,78,2.2,6.3,312,OK,142,57.99,0,6,249,13.4,17.67
7-19-2010 19:00,20.6,83,2.7,5.8,315,OK,96,57.99,0,6,0,13.3,17.56
7-19-2010 20:00,19.4,91,1.8,4.9,316,OK,35,57.99,0,5,288,13.1,17.94
7-19-2010 21:00,18.3,99,1.3,4.5,331,OK,6,57.99,0,4,327,12.9,18.17
7-19-2010 22:00,18.3,100,1.8,3.6,310,OK,0,57.99,0,4,323,12.8,18.33
7-19-2010 23:00,18.9,100,1.8,4,300,OK,0,57.99,0,4,235,12.7,18.89
7-20-2010 0:00,17.8,100,1.3,4,311,OK,0,57.99,0,4,261,12.7,17.78
7-20-2010 1:00,17.2,100,2.2,4,305,OK,0,57.99,0,4,288,12.7,17.22
7-20-2010 2:00,17.8,100,1.3,3.6,260,OK,0,57.99,0,4,294,12.7,17.78
7-20-2010 3:00,17.8,100,1.8,4,247,OK,0,57.99,0,4,217,12.7,17.78
7-20-2010 4:00,17.8,100,1.3,4.5,286,OK,0,57.99,0,4,261,12.7,17.78
7-20-2010 5:00,18.3,100,1.3,4,300,OK,0,57.99,0,4,285,12.7,18.33
7-20-2010 6:00,18.3,100,1.8,4.5,301,OK,0,57.99,0,4,234,12.6,18.33
7-20-2010 7:00,17.8,100,2.2,5.4,272,OK,3,58.19,0.2,5,312,12.6,17.78
7-20-2010 8:00,18.3,97,2.2,5.4,290,OK,57,58.19,0,5,298,12.7,17.83
7-20-2010 9:00,20,89,2.2,5.8,282,OK,122,58.19,0,6,261,13,18.11
7-20-2010 10:00,20,85,2.7,7.6,299,OK,158,58.19,0,8,254,13.5,17.39
7-20-2010 11:00,21.7,77,2.7,6.7,265,OK,221,58.19,0,7,262,13.8,17.44
7-20-2010 12:00,22.8,71,2.7,6.3,301,OK,298,58.19,0,6,254,13.9,17.22
7-20-2010 13:00,23.3,68,2.7,7.2,305,OK,285,58.19,0,7,271,13.8,17.11
7-20-2010 14:00,23.9,69,2.2,7.6,314,OK,275,58.19,0,8,266,13.8,17.83
7-20-2010 15:00,23.9,71,1.8,5.8,302,OK,260,58.19,0,6,289,13.8,18.28
7-20-2010 16:00,19.4,100,1.8,6.3,275,OK,165,58.27,0.08,6,238,13.5,19.44
7-20-2010 17:00,20,99,1.8,4.9,298,OK,190,58.29,0.02,5,266,13.5,19.83
7-20-2010 18:00,20,95,1.3,4.9,294,OK,140,58.29,0,5,273,13.4,19.17
7-20-2010 19:00,20,98,1.8,5.4,303,OK,84,58.29,0,5,256,13.3,19.67
7-20-2010 20:00,19.4,100,2.2,5.4,289,OK,44,58.29,0,5,277,13.2,19.44
7-20-2010 21:00,18.9,100,1.8,5.8,299,OK,4,58.29,0,6,292,13,18.89
7-20-2010 22:00,18.3,100,2.2,5.4,282,OK,0,58.29,0,5,292,12.9,18.33
7-20-2010 23:00,18.9,100,1.8,4.9,267,OK,0,58.29,0,5,260,12.8,18.89
7-21-2010 0:00,18.9,100,2.2,4.9,273,OK,0,58.29,0,5,269,12.7,18.89
7-21-2010 1:00,18.3,100,2.2,5.8,282,OK,0,58.29,0,6,282,12.7,18.33
7-21-2010 2:00,18.3,100,2.2,6.7,216,OK,0,58.29,0,7,284,12.7,18.33
7-21-2010 3:00,18.3,97,2.2,5.4,238,OK,0,58.29,0,5,255,12.7,17.83
7-21-2010 4:00,18.3,93,2.2,6.3,297,OK,0,58.29,0,6,244,12.7,17.17
7-21-2010 5:00,18.3,95,1.8,4.9,297,OK,0,58.29,0,5,313,12.7,17.5
7-21-2010 6:00,18.3,99,2.2,5.4,291,OK,0,58.29,0,5,240,12.7,18.17
7-21-2010 7:00,17.8,100,1.3,4.9,310,OK,3,58.32,0.03,5,281,12.6,17.78
7-21-2010 8:00,17.8,100,1.8,4.9,321,OK,11,58.5,0.18,5,319,12.7,17.78
7-21-2010 9:00,17.8,100,1.8,5.4,311,OK,15,58.52,0.02,5,270,12.7,17.78
7-21-2010 10:00,18.3,100,1.8,5.4,311,OK,39,58.52,0,5,270,12.7,18.33
7-21-2010 11:00,18.9,100,2.7,6.3,300,OK,78,58.55,0.03,6,269,13,18.89
7-21-2010 12:00,18.9,100,2.2,5.8,318,OK,69,58.55,0,6,238,13.1,18.89
7-21-2010 13:00,19.4,100,2.2,6.7,308,OK,113,58.55,0,7,303,13.4,19.44
7-21-2010 14:00,20.6,96,2.2,6.3,307,OK,143,58.55,0,6,249,13.6,19.89
7-21-2010 15:00,23.3,83,1.8,4.9,317,OK,233,58.55,0,5,273,13.9,20.28
7-21-2010 16:00,21.1,88,2.2,6.3,320,OK,177,58.55,0,6,276,13.5,19.06
7-21-2010 17:00,22.2,85,2.7,6.3,309,OK,164,58.55,0,6,337,13.6,19.56
7-21-2010 18:00,22.2,83,2.7,6.3,315,OK,220,58.55,0,6,283,13.5,19.17
7-21-2010 19:00,20.6,96,2.7,5.4,318,OK,65,58.55,0,5,302,13.2,19.89
7-21-2010 20:00,19.4,100,2.2,4.9,321,OK,18,58.55,0,5,278,13.1,19.44
7-21-2010 21:00,18.9,100,2.2,4.9,309,OK,7,58.55,0,5,306,12.9,18.89
7-21-2010 22:00,18.9,100,2.2,6.7,311,OK,0,58.55,0,7,293,12.8,18.89
7-21-2010 23:00,18.9,100,2.2,6.3,322,OK,0,58.55,0,6,313,12.8,18.89
7-22-2010 0:00,18.9,100,2.2,6.7,329,OK,0,58.55,0,7,273,12.7,18.89
7-22-2010 1:00,18.3,100,2.2,6.7,331,OK,0,58.55,0,7,12,12.7,18.33
7-22-2010 2:00,18.3,100,1.3,4.9,303,OK,0,58.55,0,5,7,12.7,18.33
7-22-2010 3:00,18.3,100,1.3,4.9,320,OK,0,58.55,0,5,263,12.7,18.33
7-22-2010 4:00,18.3,100,1.8,4.5,334,OK,0,58.55,0,4,297,12.7,18.33
7-22-2010 5:00,18.3,100,1.3,3.6,342,OK,0,58.55,0,4,286,12.6,18.33
7-22-2010 6:00,18.3,100,1.3,3.6,326,OK,0,58.55,0,4,4,12.6,18.33
7-22-2010 7:00,18.3,100,1.3,2.7,325,OK,9,58.55,0,3,240,12.6,18.33
7-22-2010 8:00,19.4,98,1.3,4.5,314,OK,56,58.55,0,4,304,12.8,19.11
7-22-2010 9:00,20.6,91,1.8,4,312,OK,117,58.55,0,4,323,13.1,19.06
7-22-2010 10:00,21.7,79,2.2,4,310,OK,163,58.55,0,4,9,13.6,17.83
7-22-2010 11:00,22.8,74,1.8,5.8,313,OK,224,58.55,0,6,277,13.7,17.89
7-22-2010 12:00,23.9,67,2.2,4.5,307,OK,325,58.55,0,4,258,13.8,17.39
7-22-2010 13:00,25,53,2.2,4.9,317,OK,422,58.55,0,5,270,13.8,14.72
7-22-2010 14:00,25.6,55,2.2,5.4,313,OK,467,58.55,0,5,323,13.8,15.83
7-22-2010 15:00,25.6,50,1.8,4.9,317,OK,427,58.55,0,5,320,13.7,14.33
7-22-2010 16:00,26.1,62,1.8,4.5,305,OK,373,58.55,0,4,309,13.7,18.22
7-22-2010 17:00,24.4,62,1.8,5.4,301,OK,285,58.55,0,5,286,13.5,16.67
7-22-2010 18:00,23.9,62,1.8,4.5,329,OK,180,58.55,0,4,234,13.4,16.17
7-22-2010 19:00,23.3,71,1.3,4,310,OK,143,58.55,0,4,254,13.3,17.78
7-22-2010 20:00,21.1,83,0.9,2.7,308,OK,38,58.55,0,3,313,13.1,18.11
7-22-2010 21:00,19.4,92,1.8,2.2,260,OK,6,58.55,0,2,256,12.9,18.11
7-22-2010 22:00,18.9,95,0.9,2.7,238,OK,0,58.55,0,3,247,12.8,18.06
7-22-2010 23:00,19.4,95,1.3,2.7,279,OK,0,58.55,0,3,282,12.8,18.61
7-23-2010 0:00,19.4,96,1.8,3.1,249,OK,0,58.55,0,3,249,12.7,18.78
7-23-2010 1:00,18.9,99,1.8,3.1,245,OK,0,58.55,0,3,234,12.7,18.72
7-23-2010 2:00,18.3,100,0.9,3.6,225,OK,0,58.55,0,4,247,12.7,18.33
7-23-2010 3:00,18.9,100,1.8,3.6,252,OK,0,58.55,0,4,244,12.7,18.89
7-23-2010 4:00,18.9,100,1.8,4.5,238,OK,0,58.55,0,4,253,12.7,18.89
7-23-2010 5:00,18.9,99,2.2,4.9,270,OK,0,58.55,0,5,245,12.7,18.72
7-23-2010 6:00,18.9,100,2.2,5.8,272,OK,0,58.55,0,6,253,12.7,18.89
7-23-2010 7:00,19.4,100,2.2,4.9,290,OK,11,58.55,0,5,288,12.7,19.44
7-23-2010 8:00,20.6,100,2.2,5.4,303,OK,28,58.55,0,5,267,12.7,20.56
7-23-2010 9:00,21.1,100,2.7,6.3,294,OK,71,58.55,0,6,269,12.9,21.11
7-23-2010 10:00,22.8,90,2.7,6.3,301,OK,124,58.55,0,6,230,13.4,21.06
7-23-2010 11:00,24.4,84,2.2,7.6,301,OK,231,58.55,0,8,318,13.7,21.56
7-23-2010 12:00,24.4,82,2.7,6.3,291,OK,222,58.55,0,6,271,13.6,21.17
7-23-2010 13:00,25.6,76,2.7,6.7,301,OK,280,58.55,0,7,265,13.7,21
7-23-2010 14:00,27.2,72,2.2,8.9,303,OK,400,58.55,0,9,300,13.8,21.72
7-23-2010 15:00,27.2,67,2.7,6.7,297,OK,423,58.55,0,7,300,13.8,20.56
7-23-2010 16:00,27.2,68,2.7,6.7,297,OK,357,58.55,0,7,319,13.7,20.78
7-23-2010 17:00,26.7,71,2.2,6.7,306,OK,279,58.55,0,7,257,13.5,20.94
7-23-2010 18:00,26.7,71,2.7,6.3,305,OK,192,58.55,0,6,273,13.4,20.94
7-23-2010 19:00,25,74,2.2,5.4,309,OK,148,58.55,0,5,351,13.2,20.06
7-23-2010 20:00,22.8,84,1.8,5.8,285,OK,24,58.55,0,6,247,13,19.94
7-23-2010 21:00,21.7,92,2.2,5.8,280,OK,5,58.55,0,6,251,12.8,20.33
7-23-2010 22:00,21.7,94,2.2,5.4,290,OK,0,58.55,0,5,278,12.8,20.67
7-23-2010 23:00,21.1,97,1.8,5.4,308,OK,0,58.55,0,5,291,12.7,20.61
7-24-2010 0:00,20.6,100,2.2,4.9,306,OK,0,58.55,0,5,270,12.7,20.56
7-24-2010 1:00,20.6,100,2.2,6.3,310,OK,0,58.55,0,6,284,12.7,20.56
7-24-2010 2:00,20,100,2.2,5.8,317,OK,0,58.55,0,6,305,12.7,20
7-24-2010 3:00,20.6,98,2.2,5.8,314,OK,0,58.55,0,6,319,12.7,20.22
7-24-2010 4:00,20.6,98,1.8,6.7,315,OK,0,58.55,0,7,282,12.7,20.22
7-24-2010 5:00,20,100,1.8,4.5,321,OK,0,58.55,0,4,302,12.7,20
7-24-2010 6:00,20,100,2.2,4.9,312,OK,0,58.55,0,5,317,12.6,20
7-24-2010 7:00,20,100,2.2,5.4,316,OK,7,58.55,0,5,289,12.6,20
7-24-2010 8:00,21.1,97,2.2,6.7,315,OK,78,58.55,0,7,294,12.8,20.61
7-24-2010 9:00,22.2,93,2.7,7.2,315,OK,131,58.55,0,7,324,13.2,21.06
7-24-2010 10:00,22.8,91,2.2,5.8,314,OK,144,58.55,0,6,287,13.5,21.22
7-24-2010 11:00,24.4,83,2.7,6.7,311,OK,182,58.55,0,7,288,13.7,21.39
7-24-2010 12:00,24.4,86,2.7,7.2,318,OK,291,58.55,0,7,295,13.7,21.94
7-24-2010 13:00,24.4,82,2.2,5.8,319,OK,263,58.55,0,6,308,13.5,21.17
7-24-2010 14:00,27.2,66,3.1,8,304,OK,347,58.55,0,8,274,13.7,20.28
7-24-2010 15:00,27.8,65,3.1,8.5,296,OK,439,58.55,0,8,280,13.8,20.56
7-24-2010 16:00,27.8,61,2.7,7.2,309,OK,412,58.55,0,7,265,13.7,19.56
7-24-2010 17:00,26.7,68,2.7,7.2,274,OK,279,58.55,0,7,329,13.5,20.28
7-24-2010 18:00,26.1,61,3.1,8,271,OK,232,58.55,0,8,251,13.4,18
7-24-2010 19:00,24.4,68,3.6,8.5,275,OK,149,58.55,0,8,289,13.2,18.17
7-24-2010 20:00,22.8,76,2.7,7.2,272,OK,19,58.55,0,7,261,13,18.33
7-24-2010 21:00,21.7,82,2.2,5.8,297,OK,4,58.55,0,6,264,12.8,18.44
7-24-2010 22:00,21.1,89,1.8,4.9,311,OK,0,58.55,0,5,278,12.8,19.22
7-24-2010 23:00,20.6,94,2.2,4.9,314,OK,0,58.55,0,5,281,12.7,19.56
7-25-2010 0:00,20.6,97,2.2,4.9,311,OK,0,58.55,0,5,328,12.7,20.06
7-25-2010 1:00,20,100,1.8,4.5,314,OK,0,58.55,0,4,274,12.7,20
7-25-2010 2:00,20,100,2.2,5.4,318,OK,0,58.55,0,5,347,12.7,20
7-25-2010 3:00,20,99,2.2,4.9,310,OK,0,58.55,0,5,273,12.7,19.83
7-25-2010 4:00,20,98,2.2,4.9,303,OK,0,58.55,0,5,269,12.7,19.67
7-25-2010 5:00,20,99,2.2,4.9,307,OK,0,58.55,0,5,264,12.7,19.83
7-25-2010 6:00,20,100,2.2,4.9,306,OK,0,58.55,0,5,315,12.7,20
7-25-2010 7:00,20.6,98,2.2,5.8,297,OK,14,58.55,0,6,300,12.7,20.22
7-25-2010 8:00,21.7,92,2.7,6.7,306,OK,81,58.55,0,7,295,12.8,20.33
7-25-2010 9:00,22.2,89,3.1,5.4,298,OK,145,58.55,0,5,299,13.2,20.33
7-25-2010 10:00,23.3,85,3.1,7.2,300,OK,200,58.55,0,7,299,13.6,20.67
7-25-2010 11:00,25,77,3.1,7.6,295,OK,273,58.55,0,8,281,13.7,20.67
7-25-2010 12:00,25.6,75,3.1,7.6,299,OK,339,58.55,0,8,280,13.8,20.78
7-25-2010 13:00,24.4,81,3.1,8.5,280,OK,249,58.55,0,8,292,13.6,20.94
7-25-2010 14:00,18.3,100,1.8,9.4,353,OK,98,60.05,1.5,9,271,13.3,18.33
7-25-2010 15:00,18.3,100,1.3,4,330,OK,40,60.2,0.15,4,286,13.2,18.33
7-25-2010 16:00,18.9,100,1.8,3.6,316,OK,76,60.2,0,4,340,13.3,18.89
7-25-2010 17:00,18.9,100,1.8,4.9,316,OK,65,60.2,0,5,343,13.3,18.89
7-25-2010 18:00,18.3,100,2.2,5.4,334,OK,36,60.2,0,5,305,13.2,18.33
7-25-2010 19:00,18.3,100,1.3,5.8,322,OK,31,60.2,0,6,296,13.1,18.33
7-25-2010 20:00,18.3,100,1.3,3.6,323,OK,12,60.22,0.02,4,307,12.9,18.33
7-25-2010 21:00,18.3,100,1.3,3.1,293,OK,1,60.38,0.16,3,296,12.8,18.33
7-25-2010 22:00,17.8,100,1.3,2.7,327,OK,0,60.38,0,3,288,12.7,17.78
7-25-2010 23:00,17.8,100,0.9,2.2,323,OK,0,60.38,0,2,321,12.7,17.78
7-26-2010 0:00,17.8,100,1.3,3.1,354,OK,0,60.38,0,3,343,12.7,17.78
7-26-2010 1:00,17.8,100,1.3,4,337,OK,0,60.38,0,4,4,12.7,17.78
7-26-2010 2:00,17.2,100,0.9,2.2,328,OK,0,60.38,0,2,57,12.7,17.22
7-26-2010 3:00,17.2,100,0.4,2.2,336,OK,0,60.38,0,2,329,12.7,17.22
7-26-2010 4:00,16.1,100,0.4,2.2,341,OK,0,60.38,0,2,336,12.6,16.11
7-26-2010 5:00,15.6,100,0.4,1.3,328,OK,0,60.38,0,1,351,12.6,15.56
7-26-2010 6:00,15,100,0.4,0.9,355,OK,0,60.38,0,1,290,12.6,15
7-26-2010 7:00,15,100,0,0.9,68,OK,8,60.38,0,1,342,12.6,15
7-26-2010 8:00,17.8,90,0,0,,OK,82,60.38,0,0,0,12.7,16.11
7-26-2010 9:00,17.2,94,0.4,1.3,196,OK,100,60.38,0,1,65,13,16.22
7-26-2010 10:00,20,78,0.9,2.7,322,OK,199,60.38,0,3,269,13.7,16.06
7-26-2010 11:00,21.7,72,1.3,2.7,317,OK,289,60.4,0.02,3,294,13.9,16.39
7-26-2010 12:00,22.8,65,1.3,2.7,328,OK,377,60.4,0,3,16,13.9,15.83
7-26-2010 13:00,23.3,48,1.8,4,338,OK,465,60.4,0,4,353,13.9,11.67
7-26-2010 14:00,23.9,42,1.3,4,327,OK,483,60.4,0,4,286,13.8,10.17
7-26-2010 15:00,24.4,49,1.3,3.1,338,OK,439,60.4,0,3,14,13.8,13
7-26-2010 16:00,24.4,40,1.8,3.6,334,OK,378,60.4,0,4,12,13.6,9.94
7-26-2010 17:00,24.4,54,1.3,3.6,332,OK,303,60.4,0,4,314,13.6,14.5
7-26-2010 18:00,23.9,56,1.3,3.1,336,OK,243,60.4,0,3,262,13.4,14.56
7-26-2010 19:00,21.7,67,0.9,2.7,320,OK,153,60.4,0,3,6,13.2,15.28
7-26-2010 20:00,18.3,74,0.9,2.2,327,OK,16,60.4,0,2,311,13,13.61
7-26-2010 21:00,17.2,75,0.9,2.2,318,OK,4,60.4,0,2,329,12.9,12.72
7-26-2010 22:00,16.1,87,0.4,1.8,2,OK,0,60.4,0,2,323,12.8,13.94
7-26-2010 23:00,16.1,88,0.4,0.9,98,OK,0,60.4,0,1,61,12.7,14.11
7-27-2010 0:00,15,92,0.4,0.9,169,OK,0,60.4,0,1,81,12.7,13.72
7-27-2010 1:00,14.4,98,0.4,1.3,182,OK,0,60.4,0,1,156,12.7,14.11
7-27-2010 2:00,14.4,91,0.9,2.2,160,OK,0,60.4,0,2,179,12.7,13
7-27-2010 3:00,15,86,1.8,2.2,169,OK,0,60.4,0,2,155,12.7,12.67
7-27-2010 4:00,15.6,81,1.8,2.2,180,OK,0,60.4,0,2,177,12.7,12.28
7-27-2010 5:00,15.6,79,1.8,2.7,179,OK,0,60.4,0,3,173,12.6,11.94
7-27-2010 6:00,16.1,77,1.8,2.2,181,OK,0,60.4,0,2,180,12.6,12.06
7-27-2010 7:00,16.7,79,1.8,2.2,176,OK,7,60.4,0,2,186,12.6,13
7-27-2010 8:00,17.2,82,1.8,2.2,179,OK,39,60.4,0,2,198,12.7,14.11
7-27-2010 9:00,20,76,1.8,2.2,183,OK,124,60.4,0,2,172,13.2,15.61
7-27-2010 10:00,23.3,67,1.8,4,185,OK,205,60.4,0,4,170,13.8,16.83
7-27-2010 11:00,24.4,67,1.3,4.5,207,OK,274,60.4,0,4,238,13.7,17.89
7-27-2010 12:00,24.4,59,1.8,4.5,254,OK,302,60.4,0,4,172,13.7,15.89
7-27-2010 13:00,24.4,69,1.3,4,297,OK,311,60.4,0,4,256,13.7,18.39
7-27-2010 14:00,25.6,58,1.8,4.5,277,OK,383,60.4,0,4,247,13.8,16.67
7-27-2010 15:00,26.7,56,1.3,3.6,270,OK,452,60.4,0,4,329,13.8,17.17
7-27-2010 16:00,26.7,50,1.8,4,302,OK,389,60.4,0,4,285,13.7,15.39
7-27-2010 17:00,27.2,48,1.3,3.6,324,OK,323,60.4,0,4,278,13.6,15.22
7-27-2010 18:00,25,56,1.3,3.6,305,OK,225,60.4,0,4,343,13.4,15.61
7-27-2010 19:00,22.8,67,1.3,3.6,330,OK,126,60.4,0,4,344,13.2,16.33
7-27-2010 20:00,20.6,81,0.9,3.1,318,OK,19,60.4,0,3,291,13,17.17
7-27-2010 21:00,18.9,83,0.9,1.8,318,OK,3,60.4,0,2,317,12.9,15.94
7-27-2010 22:00,17.8,86,1.3,1.8,315,OK,0,60.4,0,2,307,12.8,15.39
7-27-2010 23:00,17.2,74,1.3,2.2,320,OK,0,60.4,0,2,306,12.7,12.56
7-28-2010 0:00,17.2,81,1.3,2.2,309,OK,0,60.4,0,2,312,12.7,13.94
7-28-2010 1:00,17.2,80,0.9,1.8,294,OK,0,60.4,0,2,314,12.7,13.72
7-28-2010 2:00,16.7,72,1.3,2.2,287,OK,0,60.4,0,2,269,12.7,11.61
7-28-2010 3:00,16.7,86,1.3,2.2,283,OK,0,60.4,0,2,278,12.7,14.33
7-28-2010 4:00,16.7,90,1.3,2.7,310,OK,0,60.4,0,3,308,12.6,15
7-28-2010 5:00,16.7,92,1.8,3.6,315,OK,0,60.4,0,4,286,12.6,15.33
7-28-2010 6:00,16.1,95,1.3,3.6,323,OK,0,60.4,0,4,301,12.6,15.33
7-28-2010 7:00,16.7,95,1.8,3.1,318,OK,8,60.4,0,3,319,12.6,15.83
7-28-2010 8:00,18.3,91,1.3,3.6,297,OK,49,60.4,0,4,305,12.7,16.83
7-28-2010 9:00,21.7,81,1.3,3.1,299,OK,123,60.4,0,3,249,13.2,18.28
7-28-2010 10:00,22.2,83,2.2,4.5,275,OK,181,60.4,0,4,258,13.7,19.17
7-28-2010 11:00,23.3,78,2.2,4.5,291,OK,278,60.4,0,4,245,13.8,19.28
7-28-2010 12:00,23.9,72,1.8,4.5,283,OK,295,60.4,0,4,248,13.8,18.5
7-28-2010 13:00,26.1,71,2.2,4.9,278,OK,387,60.4,0,5,273,13.9,20.44
7-28-2010 14:00,25.6,61,2.7,6.3,274,OK,448,60.4,0,6,250,13.8,17.44
7-28-2010 15:00,27.2,61,2.2,4.5,323,OK,481,60.4,0,4,301,13.7,19.06
7-28-2010 16:00,27.2,64,1.8,4,314,OK,346,60.4,0,4,285,13.7,19.78
7-28-2010 17:00,26.7,56,1.8,4,301,OK,317,60.4,0,4,311,13.6,17.17
7-28-2010 18:00,26.7,64,1.8,5.4,291,OK,225,60.4,0,5,234,13.4,19.28
7-28-2010 19:00,23.9,74,1.8,4.9,310,OK,143,60.4,0,5,300,13.2,18.94
7-28-2010 20:00,22.2,87,1.8,4,320,OK,25,60.4,0,4,285,13,19.94
7-28-2010 21:00,20.6,99,1.3,4,296,OK,4,60.4,0,4,351,12.9,20.39
7-28-2010 22:00,19.4,100,1.3,3.1,305,OK,0,60.4,0,3,304,12.8,19.44
7-28-2010 23:00,19.4,100,1.8,3.6,299,OK,0,60.4,0,4,301,12.7,19.44
7-29-2010 0:00,19.4,100,2.2,4.9,267,OK,0,60.4,0,5,222,12.7,19.44
7-29-2010 1:00,20,100,1.8,4.5,300,OK,0,60.4,0,4,317,12.7,20
7-29-2010 2:00,20,100,2.2,4.5,292,OK,0,60.4,0,4,236,12.7,20
7-29-2010 3:00,19.4,100,2.7,4.9,308,OK,0,60.4,0,5,289,12.7,19.44
7-29-2010 4:00,19.4,100,2.2,5.8,311,OK,0,60.4,0,6,318,12.7,19.44
7-29-2010 5:00,19.4,100,2.2,5.4,316,OK,0,60.4,0,5,289,12.7,19.44
7-29-2010 6:00,19.4,100,2.2,5.4,331,OK,0,60.43,0.03,5,354,12.7,19.44
7-29-2010 7:00,19.4,100,1.3,4.5,330,OK,7,60.48,0.05,4,336,12.7,19.44
7-29-2010 8:00,19.4,100,2.2,4.9,319,OK,23,60.48,0,5,276,12.7,19.44
7-29-2010 9:00,20.6,100,2.2,4.9,325,OK,79,60.48,0,5,339,12.9,20.56
7-29-2010 10:00,20.6,100,1.8,5.4,322,OK,144,60.48,0,5,311,13.3,20.56
7-29-2010 11:00,19.4,100,1.8,4.5,331,OK,59,60.71,0.23,4,313,13.2,19.44
7-29-2010 12:00,21.1,100,1.3,4.5,314,OK,128,60.76,0.05,4,284,13.5,21.11
7-29-2010 13:00,22.8,93,1.8,4.5,322,OK,232,60.76,0,4,0,13.7,21.61
7-29-2010 14:00,21.7,100,1.3,4,331,OK,180,60.96,0.2,4,301,13.7,21.67
7-29-2010 15:00,22.8,87,1.3,4,340,OK,245,60.96,0,4,9,13.8,20.5
7-29-2010 16:00,23.9,82,1.8,4.5,335,OK,265,60.96,0,4,248,13.7,20.61
7-29-2010 17:00,22.8,84,1.8,5.8,332,OK,237,60.96,0,6,9,13.5,19.94
7-29-2010 18:00,21.7,80,1.8,4.9,337,OK,137,60.96,0,5,349,13.4,18.06
7-29-2010 19:00,20.6,83,1.3,4.5,336,OK,131,60.96,0,4,294,13.2,17.56
7-29-2010 20:00,17.8,85,1.3,3.6,337,OK,16,60.96,0,4,306,13,15.22
7-29-2010 21:00,16.1,95,1.3,3.1,340,OK,3,60.96,0,3,339,12.9,15.33
7-29-2010 22:00,15.6,97,1.3,3.1,5,OK,0,60.96,0,3,0,12.8,15.06
